Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.;1819799;b3S;S5;I;2;VOLTA REDONDA;RJ;01/12/2020;209;0;32;0;0;0;241;0;0;0;0;2;2;243;0;0;-98;-66;0;0;2;0;-162;81;0;81;-9;0;71;-65
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAMARCO MINERAÇÃO S.A. LTDA - CREDISAM;20622809;b3S;S5;I;2;BELO HORIZONTE;MG;01/12/2020;196;0;44;0;0;0;240;0;0;0;0;1;1;241;0;0;-50;-127;0;0;1;-1;-178;64;0;64;0;0;64;0
SINGRATUR CORRETORA DE CÂMBIO LTDA;16854999;n2;S4;I;2;MARINGA;PR;01/12/2020;0;0;1;0;239;0;240;0;0;0;0;0;0;240;0;0;-180;-150;-14;0;28;-18;-333;-93;0;-93;0;0;-93;0
SOLIDUS S.A. CORRETORA DE CAMBIO E VALORES MOBILIARIOS;68757681;n2;S4;I;2;PORTO ALEGRE;RS;01/12/2020;0;0;239;0;0;0;239;0;0;0;0;0;0;239;3682;0;-2273;-2438;-371;0;467;-34;-967;-727;0;-727;0;0;-727;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES EM CONSELHOS DE FISCALIZACAO PROFISSIONAL NO MUNICIPIO DO RIO DE JANEIRO LTDA.;2850075;b3S;S5;I;2;RIO DE JANEIRO;RJ;01/12/2020;234;0;0;0;0;0;234;0;0;0;0;2;2;236;7;0;-168;-84;1;0;20;0;-227;9;0;9;0;0;9;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DOS CORREIOS NOS ESTADOS DO RIO GRANDE DO SUL, SANTA CATARINA E PARANÁ - CREDCORREIOS;87956355;b3S;S5;I;2;PORTO ALEGRE;RS;01/12/2020;218;0;15;0;0;0;232;-1;0;0;0;30;28;261;54;0;-243;-189;0;0;70;-9;-316;-55;0;-55;0;0;-55;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DOS SUPERMERCADOS RUSSI;2230138;b3S;S5;I;2;JUNDIAI;SP;01/12/2020;229;0;0;0;0;0;229;0;0;0;0;10;10;239;0;0;-38;-106;0;0;38;0;-107;133;0;133;0;-3;129;-41
FINANCRED - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA.;27348513;n1;S5;I;2;CAMPO GRANDE;MS;01/12/2020;225;0;4;0;0;0;229;0;0;0;0;-86;-86;143;75;0;-131;-58;-11;0;0;0;-125;17;0;17;-10;0;8;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PROLEC GE BRASIL TRANSMISSÃO DE ENERGIA S.A.;88043187;b3S;S5;I;2;CANOAS;RS;01/12/2020;223;0;2;0;0;0;225;-3;0;0;0;6;2;227;0;0;-78;-88;0;0;0;-1;-168;59;1;58;0;0;58;0
FC FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;36583700;n1;S4;I;2;SAO PAULO;SP;01/12/2020;127;0;90;0;0;0;217;-28;0;0;0;-13;-40;177;0;92;-2132;-3883;-18;0;0;-98;-6039;-5862;0;-5862;0;0;-5862;0
ÍNDIGO INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;329598;n2;S4;I;2;SAO PAULO;SP;01/12/2020;0;0;210;0;0;0;210;0;0;0;0;-1032;-1032;-821;6937;0;-985;-3888;-604;1950;596;-216;3790;2969;0;2969;-557;0;2411;0
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE IGARAPAVA;52623311;b3S;S5;I;2;IGARAPAVA;SP;01/12/2020;209;0;0;0;0;0;209;0;0;0;0;-39;-39;170;0;0;-87;-121;-2;0;30;0;-180;-10;0;-10;-1;0;-11;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO E EMPREGADOS EM ESTABELECIMENTOS PRIVADOS DE ENSINO DO MUNICÍPIO DO RIO DE JANEIRO LTDA.;42445122;b3S;S5;I;2;RIO DE JANEIRO;RJ;01/12/2020;209;0;0;0;0;0;209;0;0;0;0;50;50;259;0;0;-118;-104;1;0;33;-13;-202;57;0;57;0;0;57;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PRODAM/SP - CREDIPRODAM;67031757;b3S;S5;I;2;SAO PAULO;SP;01/12/2020;172;0;37;0;0;0;208;0;0;0;0;-3;-3;205;0;0;-68;-120;0;20;0;0;-167;38;0;38;0;0;38;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA CIA DE ELETRICIDADE DO ESTADO DO RJ CREDICERJ LTDA;30138226;b3S;S5;I;2;NITEROI;RJ;01/12/2020;204;0;2;0;0;0;207;0;0;0;0;1;1;208;0;0;-151;-143;0;0;77;-5;-222;-14;0;-14;0;0;-14;0
SOROCRED MEIOS DE PAGAMENTOS LTDA.;60114865;n4;;I;2;SOROCABA;SP;01/12/2020;0;0;203;0;0;0;203;0;0;0;0;0;0;203;11514;0;-317;-1944;-722;0;2095;-136;10490;10693;0;10693;-1686;0;9007;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO LORENZETTI;44905255;b3S;S5;I;2;SAO PAULO;SP;01/12/2020;185;0;15;0;0;0;200;0;0;0;0;0;0;200;0;0;-52;-39;0;0;61;0;-30;170;0;170;0;0;170;-220
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOLIMODE ROUPAS E EMPRESAS COLIGADAS LTDA;28244622;b3S;S5;I;2;RIO DE JANEIRO;RJ;01/12/2020;179;0;17;0;0;0;195;0;0;0;0;258;258;453;0;0;-221;-74;1;0;1;-137;-432;21;0;21;0;0;21;0
EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;89784367;n2;S5;I;2;CURITIBA;PR;01/12/2020;0;0;4;0;189;0;192;0;0;0;0;0;0;192;31;0;-133;-169;-11;0;0;0;-282;-90;0;-90;0;0;-90;0
AGENCIA DE FOMENTO DO ESTADO DE RORAIMA S/A;3058464;n1;S4;I;1;BOA VISTA;RR;01/12/2020;166;0;26;0;0;0;192;0;0;0;0;-165;-165;27;8;0;-2278;-564;-11;0;2;-36;-2879;-2852;2478;-374;0;0;-374;0
PINTOS S.A. CREDITO, FINANCIAMENTO E INVESTIMENTO;35274306;n1;S5;I;2;TERESINA;PI;01/12/2020;36;0;152;0;0;0;187;0;0;0;0;-1;-1;186;0;0;-193;-297;-16;0;0;0;-506;-320;0;-320;0;0;-320;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA BECTON DICKINSON INDÚSTRIAS CIRÚRGICAS LTDA., LTDA.;21597133;b3S;S5;I;2;JUIZ DE FORA;MG;01/12/2020;172;0;15;0;0;0;187;0;0;0;0;1;1;188;0;0;-71;-43;-1;0;0;0;-115;73;0;73;-3;0;70;0
BR-CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;44077014;n2;S4;I;2;SAO PAULO;SP;01/12/2020;0;0;187;0;0;0;187;0;0;0;0;0;0;187;1573;0;-620;-794;-114;0;0;0;45;232;0;232;-51;0;180;0
COOPERATIVA DE CRÉDITO MÚTUO DOS TRABALHADORES DO SISTEMA FINANCEIRO DE CURITIBA E REGIÃO - COOPCREFI;6942423;b3S;S5;I;2;CURITIBA;PR;01/12/2020;183;0;4;0;0;0;187;0;0;0;0;10;10;197;0;0;0;-84;0;0;0;0;-84;113;-26;87;0;0;87;-4
ATLANTA SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR LTDA;4772908;n1;S5;I;2;PASSOS;MG;01/12/2020;186;0;0;0;0;0;186;0;0;0;0;-106;-106;81;3;0;-41;-49;-8;0;0;-13;-107;-26;0;-26;0;0;-26;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA USINA SANTA MARIA - PILONCRED;1107759;b3S;S5;I;2;CERQUILHO;SP;01/12/2020;166;0;16;0;0;0;182;0;0;0;0;1;1;183;0;0;0;-84;0;0;0;0;-84;99;0;99;0;0;99;-59
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DO GRUPO PPG;3657230;b3S;S5;I;2;SUMARE;SP;01/12/2020;179;0;3;0;0;0;181;0;0;0;0;-3;-3;178;0;0;-39;-59;0;0;0;0;-99;80;0;80;0;0;80;-47
FAMÍLIA PAULISTA COMPANHIA HIPOTECÁRIA;53146221;n1;S5;I;2;SANTOS;SP;01/12/2020;35;0;145;0;0;0;180;0;0;0;0;31;31;211;1202;0;-413;-2247;-141;0;1538;-1;-62;149;8;157;-40;0;117;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NAKATA;9128022;b3S;S5;I;2;OSASCO;SP;01/12/2020;177;0;1;0;0;0;179;0;0;0;0;3;3;181;0;0;0;-107;0;0;6;-5;-106;75;0;75;0;0;75;-89
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA VIACAO NOSSA SENHORA DO AMPARO LTDA. - COPERFAMP;2192115;b3S;S5;I;2;MARICA;RJ;01/12/2020;175;0;2;0;0;0;177;0;0;0;0;400;400;577;0;0;-56;-107;0;0;7;-27;-183;394;195;590;0;0;589;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVENTUÁRIOS DA CIMENTO TUPI S.A. E EMPRESAS COLIGADAS LTDA. - TUPICRED;19551787;b3S;S5;I;2;CARANDAI;MG;01/12/2020;171;0;0;0;0;0;171;0;0;0;0;2;2;173;0;0;-71;-57;1;0;0;0;-129;44;0;44;0;0;44;-17
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FIEP, SESI, SENAI, IEL E COND EDIFÍCIO AGOSTINHO VELLOSO DA SILVEIRA (CEAVS) - CREDFISP LTDA.;5747018;b3S;S5;I;2;CAMPINA GRANDE;PB;01/12/2020;164;0;6;0;0;0;171;0;0;0;0;-4;-4;167;3;29;-98;-87;1;0;6;0;-147;19;1;19;0;0;19;-16
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO COLEGIO PEDRO II;2910387;b3S;S5;I;2;RIO DE JANEIRO;RJ;01/12/2020;160;0;10;0;0;0;170;0;0;0;0;3;3;174;0;0;-107;-50;1;0;14;0;-143;31;0;31;0;0;31;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA ASCAR/EMATER-RS LTDA-CRESAL;90278987;b3S;S5;I;2;PORTO ALEGRE;RS;01/12/2020;149;0;20;0;0;0;169;-6;0;0;0;16;9;178;17;0;-64;-94;0;0;0;-7;-148;30;0;30;0;0;30;-35
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO AKZO NOBEL BRASIL - COOP AKZONOBEL;57996878;b3S;S5;I;2;MAUA;SP;01/12/2020;154;0;12;0;0;0;166;0;0;0;0;0;0;166;0;0;-190;-84;-1;0;0;0;-275;-109;0;-109;0;0;-109;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PARAMOUNT;88183173;b3S;S5;I;2;SAPUCAIA DO SUL;RS;01/12/2020;145;0;21;0;0;0;165;0;0;0;0;2;2;167;0;0;-86;-46;0;0;0;-3;-136;31;0;31;1;0;31;-34
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA CBA ITAPISSUMA E EMPREGADOS DE EMPRESAS PRESTADORA DE SERVIÇOS INDUSTRIAIS, NO ESTADO DE PERNAMBUCO – CREDCOOPE;8931800;b3S;S5;I;2;ITAPISSUMA;PE;01/12/2020;163;0;0;0;0;0;163;0;0;0;0;-8;-8;155;0;0;-90;-88;1;0;8;0;-171;-16;1;-15;0;0;-15;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA SUPERMERCADOS JAU SERVE - COOPERJS;3400651;b3S;S5;I;2;JAU;SP;01/12/2020;150;0;11;0;0;0;161;0;0;0;0;1;1;162;0;0;-58;-104;0;0;0;-2;-164;-2;0;-2;0;0;-2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DAS INDÚSTRIAS METALÚRGICAS DE PORTO ALEGRE E GRANDE PORTO ALEGRE;90560434;b3S;S5;I;2;CACHOEIRINHA;RS;01/12/2020;159;0;0;0;0;0;159;0;0;0;0;-17;-17;142;0;0;-25;-108;0;0;2;-6;-137;5;0;5;0;0;5;0
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS PROFESSORES ESTADUAIS DA REGIÃO METROPOLITANA DE PORTO ALEGRE - EDUCREDI;5419025;b3S;S5;I;2;PORTO ALEGRE;RS;01/12/2020;135;0;23;0;0;0;159;0;0;0;0;7;7;165;422;0;-139;-105;-14;0;4;-3;164;329;0;329;-86;0;244;-46
MERCADO CRÉDITO SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;37679449;n1;S4;I;2;OSASCO;SP;01/12/2020;0;0;156;0;0;0;156;0;0;0;0;0;0;156;0;0;0;-249;0;0;0;0;-249;-93;0;-93;37;0;-56;0
CORPORE SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E ÀS EMPRESAS DE PEQUENO PORTE LTDA.;7327045;n1;S5;I;2;DOURADOS;MS;01/12/2020;155;0;0;0;0;0;155;0;-31;0;0;-14;-45;110;0;56;-52;-78;-8;0;0;-11;-94;16;0;16;-7;0;9;0
CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;15761217;n2;S4;I;2;FLORIANOPOLIS;SC;01/12/2020;0;0;1;0;154;0;154;0;0;0;0;0;0;154;0;11;-38;-148;-8;0;0;0;-184;-30;0;-30;0;0;-30;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO COLEGIO SANTO INACIO - COESI;2447184;b3S;S5;I;2;RIO DE JANEIRO;RJ;01/12/2020;152;0;1;0;0;0;154;0;0;0;0;14;14;168;1;0;0;-160;0;0;0;-36;-195;-27;0;-27;0;0;-27;0
COBANSA COMPANHIA HIPOTECARIA;53263331;n1;S5;I;2;GUARULHOS;SP;01/12/2020;0;0;153;0;0;0;153;0;-90;0;0;0;-90;63;1210;0;-51;-1105;-163;0;1976;-1109;758;821;0;821;-103;0;718;0
EGONCRED - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;20251847;n1;S5;I;2;CAMPINAS;SP;01/12/2020;150;0;1;0;0;0;151;0;0;0;0;11;11;163;0;0;-3;-66;-7;0;0;0;-76;87;-24;63;0;0;63;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DO GRUPO INDORAMA NO BRASIL;62605290;b3S;S5;I;2;POCOS DE CALDAS;MG;01/12/2020;135;0;9;0;0;0;144;0;0;0;0;-17;-17;127;0;0;-110;7;-1;0;0;0;-104;23;0;23;-3;0;21;0
COOPERASA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONARIOS DAS EMPRESAS DA AGUIA PARTICIPAÇÕES;5296712;b3S;S5;I;2;PONTA GROSSA;PR;01/12/2020;141;0;0;0;0;0;141;0;0;0;0;-18;-18;124;0;0;-81;-48;0;0;0;0;-129;-5;0;-5;0;0;-5;-3
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO IRB-BRASIL RE LTDA.;42153585;b3S;S5;I;2;RIO DE JANEIRO;RJ;01/12/2020;89;0;47;0;0;0;135;0;0;0;0;1;1;136;20;0;-167;-106;1;0;28;0;-226;-89;0;-89;0;0;-89;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA UNIFI - CREDIUNIFI;3685335;b3S;S5;I;2;SAO PAULO;SP;01/12/2020;126;0;4;0;0;0;130;0;0;0;0;-5;-5;124;0;0;-52;-48;0;0;0;0;-100;24;0;24;0;-2;21;-33
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA UERJ LTDA. - COOPUERJ;28885036;b3S;S5;I;2;RIO DE JANEIRO;RJ;01/12/2020;127;0;2;0;0;0;129;0;0;0;0;0;0;129;0;0;-208;-133;-1;0;235;-7;-114;14;0;14;0;0;14;-1
COOPERATIVA DE CRÉDITO RURAL DO AGRESTE ALAGOANO - COOPERAGRE;8482873;b3S;S5;I;2;IGACI;AL;01/12/2020;127;0;0;0;0;0;128;-15;-1;0;0;-57;-73;55;0;12;-103;-127;0;0;2;1;-217;-162;0;-162;0;0;-162;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA INDÚSTRIA DE PAPÉIS SUDESTE LTDA . - CREDESTE;18340695;b3S;S5;I;2;JUIZ DE FORA;MG;01/12/2020;124;0;1;0;0;0;125;0;0;0;0;0;0;125;0;0;-53;-63;0;0;0;0;-116;9;0;9;0;0;9;0
BOM CRÉDITO   SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;5669150;n1;S5;I;2;VOLTA REDONDA;RJ;01/12/2020;118;0;0;0;0;0;118;0;-36;0;0;-11;-47;71;2;26;-16;-85;-5;0;1;-2;-80;-9;0;-9;-1;0;-10;0
BIGCASH SOCIEDADE DE CREDITO DIRETO S.A.;36452762;n1;S5;I;2;GOVERNADOR VALADARES;MG;01/12/2020;117;0;0;0;0;0;117;0;0;0;0;-3;-3;114;0;0;-84;-417;-6;0;8;0;-499;-385;0;-385;0;0;-385;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA FUNDAÇÃO ARTHUR BERNARDES LTDA. - COOFAB;2738981;b3S;S5;I;2;VICOSA;MG;01/12/2020;114;0;0;0;0;0;114;0;0;0;0;30;30;144;0;0;-27;-32;0;0;0;0;-59;85;0;85;0;0;85;-12
CP & FRIZZO - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62264924;n2;S4;I;2;SAO PAULO;SP;01/12/2020;0;0;112;0;0;0;112;0;0;0;0;0;0;112;239;0;-310;-136;-30;0;0;0;-237;-125;0;-125;2;0;-123;0
COOPESA-COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COESA TRANSPORTES E EMPRESAS COLIGADAS LTDA;68848563;b3S;S5;I;2;SAO GONCALO;RJ;01/12/2020;92;0;19;0;0;0;111;0;0;0;0;36;36;147;1;0;-75;-53;1;0;13;-25;-140;7;0;7;-2;0;5;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO SEBRAE BAHIA LTDA.;5658367;b3S;S5;I;2;SALVADOR;BA;01/12/2020;105;0;5;0;0;0;110;0;0;0;0;3;3;114;5;0;-24;-62;0;0;0;-16;-96;18;0;17;0;0;17;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA GKN DO BRASIL LTDA;5331882;b3S;S5;I;2;PORTO ALEGRE;RS;01/12/2020;108;0;1;0;0;0;109;0;0;0;0;-65;-65;44;0;0;-73;-64;0;0;0;-1;-140;-96;0;-96;0;0;-96;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES DO GRUPO EMPRESARIAL ITATIAIA LTDA. - COOPERITA;20177390;b3S;S5;I;2;UBA;MG;01/12/2020;109;0;0;0;0;0;109;0;0;0;0;7;7;115;0;0;-40;-42;0;0;0;0;-81;34;0;34;0;0;34;-58
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA FMC LTDA;42258376;b3S;S5;I;2;RIO DE JANEIRO;RJ;01/12/2020;105;0;2;0;0;0;108;0;0;0;0;5;5;113;0;0;-52;-83;0;0;10;0;-125;-12;0;-12;0;0;-12;-5
REAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;34829992;n2;S4;I;2;SAO PAULO;SP;01/12/2020;0;0;105;0;0;0;105;0;0;0;0;0;0;105;4224;0;0;-3746;-293;0;0;-20;164;269;0;269;-103;0;166;0
PÓLOCRED   SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;7945233;n1;S5;I;2;FLORIANOPOLIS;SC;01/12/2020;102;0;2;0;0;0;103;0;0;0;0;0;0;103;2667;0;-187;-2051;-101;0;0;-95;233;336;0;336;-179;0;157;0
MEGA CORRETORA DE CÂMBIO LTDA.;15077393;n2;S4;I;2;RIO CLARO;SP;01/12/2020;0;0;4;0;96;0;99;0;0;0;0;0;0;99;10;0;-43;-128;-6;0;0;0;-167;-68;0;-68;1;0;-67;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS NAS INDUSTRIAS QUIMICAS, FARMACEUTICAS E SIMILARES DA REGIAO METROPOLITANA DO RIO DE JANEIRO LTDA;5424088;b3S;S5;I;2;SAO GONCALO;RJ;01/12/2020;91;0;6;0;0;0;98;0;0;0;0;-25;-25;73;0;0;0;-67;0;0;1;-15;-81;-8;0;-8;0;0;-8;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE VOTORANTIM;52137361;b3S;S5;I;2;VOTORANTIM;SP;01/12/2020;93;0;0;0;0;0;93;0;0;0;0;-1;-1;92;0;0;-52;-39;0;0;2;1;-89;3;0;3;0;0;3;0
COINVALORES;51561;n2;S5;C;2;SAO PAULO;SP;01/12/2020;0;0;92;0;0;0;92;0;0;0;0;0;0;92;2508;0;-1788;-1521;-209;0;550;-65;-524;-432;0;-432;0;0;-432;0
FACILICRED SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR LTDA;4849745;n1;S5;I;2;CURITIBA;PR;01/12/2020;85;0;3;0;0;0;88;0;0;0;0;-11;-11;77;0;11;-28;-31;-4;0;0;-1;-55;22;0;22;-5;0;17;0
COOPSEBRAM – COOPERATIVA DE ECONOMIA E CRÉDITO LTDA.;2321862;b3S;S5;I;2;MANAUS;AM;01/12/2020;85;0;1;0;0;0;86;0;0;0;0;0;0;86;4;0;-60;-72;0;0;1;-3;-130;-44;0;-44;0;0;-44;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA GERDAU S/A-UNIDADE MOGI DAS CRUZES;52575206;b3S;S5;I;2;MOGI DAS CRUZES;SP;01/12/2020;75;0;10;0;0;0;86;0;0;0;0;17;17;103;0;0;0;-52;0;0;0;-4;-56;46;0;46;0;0;46;-22
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MOSAIC FERTILIZANTES DO BRASIL - COCRESGO LTDA.;968834;b3S;S5;I;2;CATALAO;GO;01/12/2020;81;0;0;0;0;0;81;0;0;0;0;0;0;81;0;0;0;-65;0;0;0;0;-65;16;0;16;0;0;16;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO VOTORANTIM LIMITADA.;75174953;b3S;S5;I;2;RIO BRANCO DO SUL;PR;01/12/2020;80;0;0;0;0;0;80;0;0;0;0;0;0;80;0;0;-2;-92;0;0;0;0;-94;-14;0;-14;0;0;-14;0
CREDBRASIL - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR LTDA;3635061;n1;S5;I;2;PAULINIA;SP;01/12/2020;75;0;3;0;0;0;79;0;0;0;0;43;43;122;0;0;-111;-78;-3;0;0;-1;-192;-71;0;-71;-9;0;-80;0
COOPERATIVA DE CRÉDITO DE CAPITAL E EMPRÉSTIMO DOS FUNCIONÁRIOS DA SAÚDE DO SETOR PRIVADO DE MANAUS LTDA - COOPCRESP MANAUS;34503581;b3S;S5;I;2;MANAUS;AM;01/12/2020;76;0;1;0;0;0;76;0;0;0;0;-4;-4;72;0;0;-122;-133;0;0;4;-5;-255;-183;0;-183;0;0;-183;0
COOPERATIVA DE CRÉDITO UNICOPER;977212;b3S;S5;I;2;SAO PAULO;SP;01/12/2020;73;0;3;0;0;0;76;0;0;0;0;3;3;79;0;0;0;-149;0;0;21;0;-128;-48;0;-48;0;0;-48;0
BRKB DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;33923111;n2;S4;I;3;RIO DE JANEIRO;RJ;01/12/2020;0;0;72;0;0;0;72;0;0;0;0;0;0;72;100;0;-21;-1052;-44;-112;722;-146;-551;-479;0;-479;0;0;-479;0
COOPSERJ - COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO DO ESTADO DO RIO DE JANEIRO LTDA.;2723075;b3S;S5;I;2;RIO DE JANEIRO;RJ;01/12/2020;71;0;0;0;0;0;71;0;0;0;0;-73;-73;-2;1;0;-186;-163;-1;0;450;-117;-17;-19;0;-19;0;0;-19;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO JOSE NEFFA LTDA;29985421;b3S;S5;I;2;VITORIA;ES;01/12/2020;59;0;11;0;0;0;70;0;0;0;0;-1;-1;69;2;0;-40;-62;1;0;22;-7;-86;-18;0;-18;0;0;-18;-3
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO CENTRO UNIVERSITÁRIO NEWTON PAIVA LTDA. - CREDIPAIVA;20833992;b3S;S5;I;2;BELO HORIZONTE;MG;01/12/2020;69;0;0;0;0;0;69;0;0;0;0;5;5;74;0;0;0;-149;0;0;200;-59;-8;66;0;65;0;0;65;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DE DIVERSÕES DO ESTADO DE SÃO PAULO;68314921;b3S;S5;I;2;SAO PAULO;SP;01/12/2020;68;0;0;0;0;0;68;0;0;0;0;-4;-4;64;0;0;0;-59;0;0;3;0;-57;7;0;7;0;0;7;-23
ED&F MAN CAPITAL MARKETS DISTRIBUIDORA DE TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;35470647;n2;S4;I;2;CAMPINAS;SP;01/12/2020;0;0;68;0;0;0;68;0;0;0;0;0;0;68;4798;0;-3492;-1439;-257;0;247;-7;-150;-82;-312;-395;131;0;-263;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SOMART LTDA.;129753;b3S;S5;I;2;URUCANIA;MG;01/12/2020;62;0;1;0;0;0;64;0;0;0;0;215;215;279;0;0;-18;-52;0;0;0;-7;-77;202;-26;176;1;0;175;0
DMCARD SOCIEDADE DE CRÉDITO DIRETO S.A.;37555231;n1;S5;I;2;SAO JOSE DOS CAMPOS;SP;01/12/2020;0;0;62;0;0;0;62;0;0;0;0;0;0;62;11;0;0;-62;-4;0;0;0;-56;6;0;6;-9;0;-3;0
