Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;01/03/2016;44872;0;16415;0;0;71;61358;-19273;-4824;0;0;-11403;-35499;25859;7911;3442;-14544;-8616;-185;0;2005;-6401;-16388;9472;417;9889;-1007;0;8882;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;;I;2;LONDRINA;PR;01/03/2016;39291;0;20232;0;0;0;59523;-23123;-209;0;0;432;-22901;36622;475;712;-8567;-5137;0;0;190;-579;-12907;23715;16;23731;-20;-334;23377;-11526
BANCO SEMEAR S.A.;795423;b1;;I;2;BELO HORIZONTE;MG;01/03/2016;55246;0;4135;0;0;0;59381;-23625;0;0;0;-19260;-42885;16496;1996;2311;-3023;-15995;-2402;0;16618;-12398;-12893;3603;-1306;2297;-1280;-31;985;0
MODAL;51963;b1;;C;2;RIO DE JANEIRO;RJ;01/03/2016;21095;0;40074;-4189;1341;0;58321;-54249;-3539;0;0;-21954;-79742;-21421;4411;1214;-6747;-8717;-1574;432;1373;-4066;-13674;-35096;-144;-35240;16255;0;-18984;0
INDUSTRIAL DO BRASIL;50988;b1;;C;2;SAO PAULO;SP;01/03/2016;50699;0;24437;-21635;4123;0;57624;-49659;-1907;0;0;1453;-50112;7512;2542;1076;-12715;-6568;-3095;83;21305;-7;2622;10134;5;10140;-2738;0;7402;-4000
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;01/03/2016;24715;0;32225;0;0;0;56940;-33431;0;0;0;-458;-33889;23051;1568;1216;-7210;-6767;-119;0;1686;-678;-10304;12747;0;12747;-169;0;12579;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;01/03/2016;24918;0;31292;0;0;0;56209;-17224;-11557;0;0;-2949;-31730;24479;428;961;-4009;-581;-41;0;1036;-921;-3127;21352;78;21430;-190;0;21240;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;;I;2;PALOTINA;PR;01/03/2016;37543;0;18552;0;0;14;56109;-17587;-5299;0;0;-12205;-35091;21018;6499;3575;-12244;-11676;-160;0;2705;-6328;-17631;3387;22;3409;-441;0;2969;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE – CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;01/03/2016;3350;0;51881;0;0;0;55230;-51881;0;0;0;2;-51879;3352;96;0;-3224;6143;-9;0;4;-1086;1924;5276;0;5276;-2;-99;5176;-3437
BBM;30207;b1;;C;2;SALVADOR;BA;01/03/2016;58531;0;53915;-57579;0;0;54867;-58705;-6918;0;-12170;-9989;-87782;-32915;2968;26;-13810;-9272;-2005;4091;81342;-13489;49852;16937;-363;16574;-2826;-993;12756;-10497
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;;I;1;SAO PAULO;SP;01/03/2016;43461;0;9778;0;0;0;53239;0;-6219;0;0;-20355;-26574;26665;0;566;-8342;-4076;-2571;0;1656;-354;-13121;13544;0;13544;-5675;-698;7171;-5397
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;;I;2;CARLOS BARBOSA;RS;01/03/2016;29571;0;23631;0;0;0;53203;-24305;-2582;0;0;-8272;-35160;18043;6533;1765;-9777;-5930;-176;0;1490;-4188;-10282;7761;43;7803;-984;0;6819;0
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;01/03/2016;4746;0;48352;0;0;0;53099;-52206;-794;0;0;-99;-53099;0;0;0;-8237;8282;-41;0;0;-3;0;0;0;0;0;0;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;;I;3;SAO PAULO;SP;01/03/2016;47533;0;84940;-80341;0;0;52132;-62633;-10233;0;-40193;443;-112616;-60484;8362;2;-11937;-5307;-2954;2544;208557;-110358;88909;28425;14;28439;-12129;-163;16147;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;01/03/2016;21224;0;30440;0;0;1;51664;-24226;-1436;0;0;-3607;-29268;22396;4225;970;-7072;-2711;-88;0;2431;-2560;-4806;17591;9;17599;-423;0;17177;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;;I;1;CURITIBA;PR;01/03/2016;28431;0;23104;0;0;0;51536;0;-2212;0;0;-5349;-7561;43975;260;307;-6531;-5054;-2348;0;400;-797;-13766;30210;0;30210;-15439;0;14771;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;;I;2;CHAPECO;SC;01/03/2016;37410;0;13840;0;0;0;51249;-19826;-1539;0;0;-12889;-34254;16995;1098;3318;-6123;-5840;-69;0;109;-2650;-10158;6837;36;6873;-140;0;6732;-317
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;;I;2;DOURADOS;MS;01/03/2016;35807;0;13183;0;0;2;48991;-11324;-3721;0;0;-7332;-22378;26613;4426;3654;-9329;-6699;-136;0;1287;-5010;-11806;14807;-29;14779;-399;0;14380;0
BANCO KDB DO BRASIL S.A.;7656500;b1;;I;3;SAO PAULO;SP;01/03/2016;866;0;121881;-73926;59;0;48880;-1084;-1868;0;0;-177;-3129;45751;176;0;-2513;-1318;-4910;0;79026;-20677;49784;95535;8;95543;-19939;-106;75498;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;;I;2;LINHARES;ES;01/03/2016;38651;0;8435;0;0;0;47086;-12730;-3418;0;0;-9030;-25177;21909;2034;1980;-3828;-4463;-95;0;1807;-892;-3456;18453;-21;18432;-264;-265;17903;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74064502;b3S;;I;2;FLORIANOPOLIS;SC;01/03/2016;30862;0;13338;0;0;0;44199;-20994;0;0;0;-3408;-24402;19798;2713;280;-4559;-7033;-81;0;418;-274;-8535;11263;5;11268;-147;0;11120;-4953
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;;I;2;CRUZ ALTA;RS;01/03/2016;33128;0;10338;0;0;61;43527;-10350;-6159;0;0;-3830;-20340;23187;4027;1378;-5731;-2456;-91;0;626;-2418;-4666;18521;2;18523;-556;0;17967;0
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;;I;2;MARINGA;PR;01/03/2016;84;0;42443;0;0;0;42527;-40773;0;0;0;34;-40739;1788;0;0;-4734;-2669;-1;-198;7927;-390;-64;1724;0;1724;0;0;1724;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;;I;2;SANTA MARIA;RS;01/03/2016;29265;0;13107;0;0;17;42390;-13570;-5026;0;0;-12437;-31032;11358;4708;2506;-8365;-4743;-137;0;2329;-3933;-7636;3721;63;3784;-725;0;3059;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;;I;2;ERECHIM;RS;01/03/2016;31149;0;11066;0;0;43;42259;-15489;-3451;0;0;-8856;-27796;14463;5470;1881;-8612;-5796;-506;0;1967;-4777;-10372;4092;143;4235;-671;0;3564;0
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;;I;2;VITORIA;ES;01/03/2016;4384;0;37861;0;0;0;42245;-36688;-2920;0;0;211;-39397;2848;93;0;-2306;-1246;-21;0;3817;-1961;-1624;1224;34;1259;-39;-147;1072;0
FATOR;50122;b1;;C;2;SAO PAULO;SP;01/03/2016;5242;0;27458;8979;0;0;41679;-26039;0;0;0;303;-25736;15943;8602;0;-9426;-9952;-1170;1623;430;-4313;-14206;1736;-265;1472;-354;-591;526;0
LEASEPLAN ARRENDAMENTO MERCANTIL S.A.;4836002;n1;;I;3;BARUERI;SP;01/03/2016;0;41080;107;0;0;0;41187;0;-7158;-23693;0;-526;-31377;9810;1028;0;-3673;-1847;-498;0;1318;-10;-3683;6127;0;6127;-1081;0;5046;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;01/03/2016;24533;0;16429;0;0;0;40962;-10683;-5620;0;0;-10505;-26809;14153;5587;1389;-6003;-4691;-153;0;3458;-5568;-5983;8171;84;8255;-729;0;7526;0
BANCO LUSO BRASILEIRO S.A.;59118133;b1;;I;2;SAO PAULO;SP;01/03/2016;37822;0;3080;-715;0;0;40187;-24617;-453;0;-2409;-2647;-30126;10061;694;14;-5876;-4451;-1025;0;6670;-2938;-6913;3147;123;3270;-1619;0;1651;0
MIZUHO;51554;b1;;I;3;SAO PAULO;SP;01/03/2016;20182;0;72663;-52998;0;0;39847;-39622;-13218;0;-32055;-1317;-86212;-46365;6216;85;-15348;-10029;-4083;-10959;118719;-11181;73420;27055;0;27055;-13169;-656;13231;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;;I;2;VENDA NOVA DO IMIGRANTE;ES;01/03/2016;31751;0;7355;0;0;0;39106;-13054;-1903;0;0;-4733;-19690;19416;1606;2163;-5010;-4902;-96;0;1662;-849;-5425;13991;-9;13982;-228;-451;13302;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3459850;b3S;;I;2;MARINGA;PR;01/03/2016;27254;0;11149;0;0;0;38403;-15458;-633;0;0;-4084;-20175;18228;3176;2726;-7309;-8678;-101;0;813;-1880;-11253;6975;-361;6614;-221;0;6393;-2453
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;;I;2;PONTA GROSSA;PR;01/03/2016;26971;0;11029;0;0;0;38000;-12644;-3810;0;0;-4609;-21063;16937;4052;1967;-7241;-5595;-119;0;1819;-4342;-9460;7476;409;7886;-573;0;7312;0
SCANIA BANCO S.A.;11417016;b2;;I;3;SAO BERNARDO DO CAMPO;SP;01/03/2016;29149;912;7880;0;0;0;37941;-2872;-13175;-724;0;-9178;-25948;11992;45;491;-4991;-3556;-1042;154;6;-753;-9645;2347;66;2413;-1121;0;1292;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35571249;b3S;;I;2;JOAO PESSOA;PB;01/03/2016;28935;0;8858;0;0;0;37793;-16006;0;0;0;-6560;-22566;15226;426;865;-2900;-1497;-33;0;707;-1579;-4011;11215;16;11231;-30;-111;11090;-6526
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA LTDA.- UNICRED CENTRAL SC;543968;b3C;;I;2;FLORIANOPOLIS;SC;01/03/2016;0;0;37538;0;0;0;37538;-35663;0;0;0;0;-35663;1875;162;1;-2078;1220;-11;0;0;-3;-710;1165;0;1165;-1;0;1164;0
BANCO GUANABARA S.A.;31880826;b1;;I;2;RIO DE JANEIRO;RJ;01/03/2016;16929;101;20305;30;0;0;37365;-23882;-623;-81;0;-2653;-27239;10127;174;775;-2529;-2048;-622;0;80;-78;-4247;5879;-66;5813;-2053;-196;3564;-657
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;;I;2;GOIANIA;GO;01/03/2016;263;0;36706;0;0;0;36969;-36007;0;0;0;2;-36005;964;20;0;-1581;-896;-2;1423;3225;-737;1452;2416;0;2416;-5;0;2411;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;;I;1;FLORIANOPOLIS;SC;01/03/2016;24691;0;12000;0;0;0;36691;0;-7795;0;0;-5577;-13372;23319;6;540;-8506;-2467;-1270;0;5;-338;-12031;11288;498;11787;-6700;0;5086;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NORTE MATO-GROSSENSE - SICREDI NORTE MT;37442605;b3S;;I;2;COLIDER;MT;01/03/2016;29307;0;6699;0;0;0;36006;-4831;-4754;0;0;-9035;-18619;17387;4408;2633;-7518;-6534;-128;0;1711;-4380;-9808;7579;149;7727;-307;0;7421;0
SAX S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7747410;n1;;I;2;BARUERI;SP;01/03/2016;34699;0;832;0;0;0;35531;-1511;0;0;0;-12376;-13887;21644;1253;2650;-811;-12743;-1791;0;0;-632;-12074;9571;0;9571;-4292;0;5279;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE;94433109;b3S;;I;2;PORTO ALEGRE;RS;01/03/2016;22041;0;13451;0;0;0;35492;-18928;0;0;0;-3599;-22527;12965;1673;198;-3762;-4991;-66;0;13;-164;-7099;5865;0;5865;-206;-110;5550;-2073
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;;I;2;ITAQUI;RS;01/03/2016;27628;0;7765;0;0;0;35393;-7573;-4294;0;0;-6822;-18689;16704;2910;1365;-5606;-3592;-100;0;1076;-2468;-6416;10288;13;10301;-377;0;9924;0
SOROCRED   CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;4814563;n1;;I;2;BARUERI;SP;01/03/2016;32217;0;3078;0;0;0;35295;-13290;0;0;0;-15372;-28662;6634;302;4078;-1230;-8275;-1420;0;453;-1715;-7808;-1174;-453;-1627;1000;-126;-754;-548
OURINVEST;51901;b2;;C;2;SAO PAULO;SP;01/03/2016;930;0;14099;20014;0;0;35044;-10012;-2359;0;-4584;18;-16938;18106;2788;528;-9674;-14440;-1327;0;3703;-10;-18431;-325;0;-325;-488;-58;-870;0
PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;1800019;n1;;I;2;PORTO ALEGRE;RS;01/03/2016;33691;0;1096;0;0;0;34788;-6076;0;0;0;-11735;-17811;16976;582;2019;-6760;-9856;-1543;0;192;-1555;-16921;56;0;56;309;-271;93;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;;I;2;SAO GABRIEL DA PALHA;ES;01/03/2016;30912;0;3677;0;0;0;34589;-7011;-4851;0;0;-7749;-19611;14978;1385;1590;-3925;-4217;-93;0;2101;-704;-3862;11115;-10;11105;-206;-277;10622;0
BANCO CARGILL S.A.;3609817;b1;;I;3;SAO PAULO;SP;01/03/2016;26540;0;16008;-8093;0;0;34454;-29759;-22800;0;-124769;-16009;-193337;-158883;1;0;-798;-4815;-4027;0;193124;-31692;151793;-7090;0;-7090;3186;0;-3904;0
MÁXIMA;50201;b1;;C;2;RIO DE JANEIRO;RJ;01/03/2016;25434;0;6132;-835;3443;0;34175;-31968;0;0;0;11109;-20859;13316;738;4;-5147;-10700;-640;-247;6069;-18701;-28624;-15308;23470;8162;-3840;0;4322;0
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;;I;2;GOIANIA;GO;01/03/2016;231;0;33632;0;0;0;33863;-33617;0;0;0;0;-33617;246;0;0;-1979;7691;0;-46;599;-6557;-293;-46;0;-46;0;0;-46;0
BRASIL PLURAL;51839;b1;;C;2;RIO DE JANEIRO;RJ;01/03/2016;4458;0;25172;1600;2524;0;33754;-23662;-562;0;0;-35;-24260;9494;25251;487;-13984;-16128;-3071;-264;1239;-3537;-10006;-512;0;-512;-2042;-3203;-5757;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;;I;2;SAO MIGUEL D'OESTE;SC;01/03/2016;24767;0;8869;0;0;8;33644;-14003;-1891;0;0;-8768;-24663;8982;2167;1015;-4574;-3397;-119;0;3690;-1369;-2588;6394;-98;6296;-288;0;6007;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO JURUENA - SICREDI UNIVALES MT/RO;70431630;b3S;;I;2;JUINA;MT;01/03/2016;27923;0;5468;0;0;0;33392;-3372;-3493;0;0;-7907;-14772;18620;3407;2909;-7230;-5715;-105;0;2081;-4262;-8915;9705;326;10031;-283;0;9747;0
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;;I;2;LONDRINA;PR;01/03/2016;305;0;32524;0;0;0;32828;-32121;-305;0;0;0;-32426;402;16;0;-1063;-1092;-5;-32;1780;-3;-397;5;0;5;-5;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE DE MATO GROSSO - SICREDI SUDOESTE MT;32995755;b3S;;I;2;TANGARA DA SERRA;MT;01/03/2016;26474;0;6309;0;0;0;32783;-6424;-1971;0;0;-7009;-15403;17379;4038;2011;-6175;-5306;-126;0;1629;-5700;-9631;7749;119;7868;-436;0;7431;0
CONFIDENCE;51671;b2;;C;2;SAO PAULO;SP;01/03/2016;0;0;867;111;31642;0;32620;0;0;0;0;0;0;32620;2806;0;-18710;-28486;-2855;0;36601;-23096;-33740;-1120;237;-883;-447;-129;-1459;0
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;;I;2;PORTO ALEGRE;RS;01/03/2016;0;0;32572;0;0;0;32572;-31795;0;0;0;1;-31794;778;4;29;-1684;509;0;0;0;1;-1144;-367;374;7;-7;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;01/03/2016;24687;0;7719;0;0;0;32405;-9894;-1571;0;0;-3497;-14962;17443;1187;1547;-3395;-3389;-75;0;1082;-414;-3457;13986;0;13986;-183;-235;13568;0
NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;4379829;n1;;I;2;CURITIBA;PR;01/03/2016;31954;0;398;0;0;0;32352;-4136;0;0;0;-14406;-18541;13811;989;0;-401;-9689;-1311;0;1597;-3131;-11946;1865;0;1865;-869;0;997;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;;I;2;RIO VERDE;GO;01/03/2016;23628;0;8676;0;0;0;32303;-6828;-1839;0;0;-4056;-12724;19580;446;226;-3272;-2941;-47;0;548;-1344;-6383;13197;0;13197;-25;0;13173;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;;I;1;SALVADOR;BA;01/03/2016;18958;0;13021;0;0;0;31979;0;-10906;0;0;2735;-8171;23808;717;0;-13428;-3083;-1956;0;10069;-1640;-9321;14487;1008;15495;-1228;-17;14250;-10805
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO LESTE DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED UNIÃO;74114042;b3S;;I;2;ITAJAI;SC;01/03/2016;25876;0;5855;0;0;0;31731;-16641;0;0;0;-3190;-19831;11900;2663;540;-4950;-6355;-103;0;159;-219;-8265;3635;-258;3377;-20;0;3358;-1001
BANCO TRICURY S.A.;57839805;b2;;I;2;SAO PAULO;SP;01/03/2016;20407;0;11302;0;0;0;31709;-15131;0;0;0;-13214;-28345;3364;50;124;-2017;-1631;-859;6703;75;-17;2429;5794;0;5794;634;-486;5941;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DE CAMPINAS E REGIÃO LTDA. - UNICRED CAMPINAS;71884498;b3S;;I;2;CAMPINAS;SP;01/03/2016;17976;0;13564;0;0;0;31540;-17735;0;0;0;-1316;-19051;12489;543;77;-2298;-2506;-4;0;21;-1223;-5390;7099;3;7102;-17;0;7085;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ - SICOOB NORTE DO PARANÁ;5582619;b3S;;I;2;LONDRINA;PR;01/03/2016;25399;0;6101;0;0;0;31500;-12218;-1390;0;0;-9817;-23426;8074;1829;1912;-4919;-6743;-103;0;789;-1195;-8431;-357;-340;-697;-133;0;-830;-1179
COOPERATIVA DE CRÉDITO E DE INVESTIMENTO DE LIVRE ADMISSÃO FRONTEIRAS DO IGUAÇU E SUDESTE PAULISTA - SICREDI FRONTEIRAS PR/SC/SP;82527557;b3S;;I;2;CAPANEMA;PR;01/03/2016;24870;0;6412;0;0;11;31293;-8000;-2026;0;0;-5673;-15699;15594;4203;1802;-8621;-5590;-83;0;870;-3206;-10626;4968;-3;4965;-358;0;4607;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;;I;2;CANARANA;MT;01/03/2016;22914;0;7785;0;0;0;30699;-3589;-8652;0;0;-10498;-22740;7959;3338;1553;-6081;-3443;-73;0;2151;-4649;-7204;755;53;808;-143;0;665;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87733770;b3S;;I;2;RODEIO BONITO;RS;01/03/2016;22388;0;8208;0;0;82;30678;-10560;-1826;0;0;-4249;-16635;14043;3554;1559;-6810;-4024;-76;0;815;-2779;-7760;6283;18;6301;-335;0;5966;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9313766;n1;;I;2;SAO PAULO;SP;01/03/2016;30610;0;-28;0;0;0;30582;-18887;0;0;-1;-6569;-25458;5124;862;0;-1332;-4477;-636;0;90;-201;-5695;-570;-61;-632;160;0;-472;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICREDS DO ESTADO DE SÃO PAULO - UNICRED CENTRAL SP;73085573;b3C;;I;2;SAO PAULO;SP;01/03/2016;674;0;29781;0;0;0;30455;-29995;0;0;0;69;-29926;529;47;0;-1539;-817;-9;0;1748;-7;-577;-47;192;144;0;0;144;0
BEXS;51743;b2;;C;2;SAO PAULO;SP;01/03/2016;0;0;971;0;29304;0;30276;0;0;0;0;13;13;30288;11;0;-4231;-14973;-1409;0;206;-437;-20834;9454;0;9454;-4398;-289;4767;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;01/03/2016;12561;0;17279;0;0;0;29840;-14756;-7637;0;0;-44;-22437;7403;0;0;-4014;-1595;0;669;2164;-3123;-5898;1506;-590;916;0;-47;868;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO BRANCO - SICREDI OURO BRANCO RS;87853206;b3S;;I;2;TEUTONIA;RS;01/03/2016;19309;0;10484;0;0;0;29793;-11275;-2032;0;0;-4457;-17765;12029;4540;1129;-6339;-3996;-118;0;1117;-3038;-6706;5323;21;5344;-609;0;4735;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DE MINAS GERAIS E NORDESTE DE SÃO PAULO LTDA - SICOOB AGROCREDI;42873828;b3S;;I;2;GUAXUPE;MG;01/03/2016;18907;0;10384;0;0;0;29291;-9325;-3535;0;0;-1901;-14761;14530;1339;1255;-5263;-4438;-105;0;8428;-485;732;15262;-5;15257;-314;0;14943;-659
BMW;51420;n1;;C;3;SAO PAULO;SP;01/03/2016;67268;1663;2062;-42100;0;0;28892;-24066;-33564;-1402;0;-880;-59912;-31020;0;1413;-3425;-6380;-1242;0;51363;-10415;31314;294;0;294;-802;0;-507;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53923116;b3S;;I;2;RIBEIRAO PRETO;SP;01/03/2016;23389;0;4625;0;0;0;28014;-10919;-5423;0;0;-2225;-18567;9447;485;695;-4794;-4302;-40;0;1827;-906;-7036;2411;0;2411;-51;-672;1689;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92555150;b3S;;I;2;TAPEJARA;RS;01/03/2016;18748;0;8909;0;0;30;27687;-8729;-2913;0;0;-4218;-15859;11828;3469;1655;-6442;-3853;-91;0;909;-2488;-6842;4986;-53;4933;-447;0;4486;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;;I;1;VITORIA;ES;01/03/2016;14586;0;12818;0;0;0;27404;-84;-5904;0;0;-11218;-17206;10198;258;368;-8652;-4167;-1133;0;4104;-875;-10097;101;-74;27;-176;0;-148;0
COOPERATIVA DE CRÉDITO DE LAJEADO - SICREDI VALE DO TAQUARI RS;91159764;b3S;;I;2;LAJEADO;RS;01/03/2016;15547;0;11689;0;0;0;27236;-11929;-552;0;0;-3089;-15569;11666;2830;1360;-5467;-4174;-62;0;1908;-3308;-6913;4753;2;4755;-234;0;4521;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24654881;b3S;;I;2;CAMPO GRANDE;MS;01/03/2016;20577;0;6636;0;0;0;27214;-7923;-730;0;0;-8355;-17008;10206;2848;2183;-6209;-5022;-74;0;2476;-6081;-9878;328;10;338;-194;0;144;0
